DV_MA,2023,2,787.24
DV_MA,2023,3,809.01
DV_MA,2023,4,812.92
DV_MA,2024,1,824.53
DV_MA,2024,2,853.21
DV_MA,2024,3,867.41
DV_MA,2024,4,873.94
DV_MA,2025,1,886.09
DV_MA,2025,2,909.74
DV_MA,2025,3,920.96
DV_MA,2025,4,925.94
DV_MT,1975,1,50.63
DV_MT,1975,2,50.95
DV_MT,1975,3,50.98
DV_MT,1975,4,54.81
DV_MT,1976,1,53.77
DV_MT,1976,2,58.30
DV_MT,1976,3,58.31
DV_MT,1976,4,59.63
DV_MT,1977,1,62.18
DV_MT,1977,2,63.08
DV_MT,1977,3,66.54
DV_MT,1977,4,68.24
DV_MT,1978,1,73.24
DV_MT,1978,2,71.91
DV_MT,1978,3,83.90
DV_MT,1978,4,86.95
DV_MT,1979,1,91.52
DV_MT,1979,2,94.54
DV_MT,1979,3,97.13
DV_MT,1979,4,99.54
DV_MT,1980,1,100.00
DV_MT,1980,2,100.10
DV_MT,1980,3,106.04
DV_MT,1980,4,105.71
DV_MT,1981,1,105.84
DV_MT,1981,2,109.78
DV_MT,1981,3,112.87
DV_MT,1981,4,111.76
DV_MT,1982,1,110.33
DV_MT,1982,2,115.47
DV_MT,1982,3,114.56
DV_MT,1982,4,118.63
DV_MT,1983,1,120.95
DV_MT,1983,2,119.81
DV_MT,1983,3,119.35
DV_MT,1983,4,118.05
DV_MT,1984,1,121.09
DV_MT,1984,2,121.26
DV_MT,1984,3,122.04
DV_MT,1984,4,121.37
DV_MT,1985,1,123.02
DV_MT,1985,2,122.74
DV_MT,1985,3,124.28
DV_MT,1985,4,124.02
DV_MT,1986,1,127.12
DV_MT,1986,2,128.05
DV_MT,1986,3,127.99
DV_MT,1986,4,127.00
DV_MT,1987,1,128.95
DV_MT,1987,2,127.77
DV_MT,1987,3,125.30
DV_MT,1987,4,123.53
DV_MT,1988,1,124.81
DV_MT,1988,2,125.24
DV_MT,1988,3,124.70
DV_MT,1988,4,124.66
DV_MT,1989,1,124.45
DV_MT,1989,2,125.39
DV_MT,1989,3,127.66
DV_MT,1989,4,127.73
DV_MT,1990,1,128.24
DV_MT,1990,2,129.17
DV_MT,1990,3,131.17
DV_MT,1990,4,130.90
DV_MT,1991,1,132.78
DV_MT,1991,2,134.42
DV_MT,1991,3,135.20
DV_MT,1991,4,138.29
DV_MT,1992,1,139.98
DV_MT,1992,2,141.36
